;genres;artists;acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;valence;popularity;key;mode;count
13186;['meditation', 'new age', 'world fusion'];Karunesh;0.4798;0.4277333333333333;342115.66666666674;0.4746666666666666;0.6823333333333333;0.0923333333333333;-12.611;0.0370666666666666;121.85366666666664;0.2748666666666666;50.66666666666666;0;0;6
13188;['minneapolis sound', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary'];Karyn White;0.2593125;0.7008749999999999;304206.75;0.66525;0.0001697874999999;0.1190375;-9.38075;0.0429;117.18037499999996;0.7005000000000001;40.125;8;1;16
13189;['alternative rock', 'britpop', 'garage rock', 'indie rock', 'leicester indie', 'modern rock', 'rock'];Kasabian;0.0361583999999999;0.4822;229818.6;0.8238000000000001;0.035615286;0.27588;-5.9138;0.06182;111.2474;0.387;57.8;10;1;10
13190;['edm', 'electropop', 'future bass', 'indie electropop', 'indie poptimism', 'pop dance', 'pop edm', 'swedish electropop', 'tropical house', 'vapor soul', 'vapor twitch'];Kasbo;0.305;0.484;189951.5;0.607;0.004446125;0.3472;-5.884500000000001;0.05775;132.659;0.1639999999999999;58.0;10;1;2
13191;['detroit hip hop', 'hip pop', 'pop r&b', 'trap queen'];Kash Doll;0.08504;0.7556;214618.0;0.4558;0.0002712;0.0969999999999999;-8.6024;0.4676;82.53139999999998;0.478;64.0;1;0;5
13192;['disco', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary'];Kashif;0.1432666666666666;0.8306666666666667;324000.33333333326;0.581;4.52e-05;0.1402666666666666;-8.510666666666667;0.0975333333333333;103.38566666666668;0.7496666666666666;41.66666666666666;5;0;3
13194;['dfw rap'];Kasino;0.115;0.7290000000000001;251240.0;0.838;0.0;0.0594;-5.997000000000001;0.412;172.27900000000002;0.7390000000000001;40.0;4;0;2
13195;['big room', 'chicago house', 'edm', 'electro house', 'electropop', 'house', 'pop', 'pop dance', 'progressive house', 'tropical house', 'vocal house'];Kaskade;0.0588172222222222;0.6407777777777777;287573.22222222225;0.7310555555555557;0.1814017222222222;0.1406555555555556;-6.02438888888889;0.0774333333333333;127.37961111111107;0.3975555555555556;51.61111111111112;11;0;18
13196;['gabba', 'hardcore techno', 'uptempo hardcore'];Kasparov;0.184;0.519;301035.0;0.986;0.0121;0.141;-4.271;0.185;170.05200000000005;0.116;0.0;7;1;1
13198;['kannada bhava geethe'];Kasturi Shankar;0.984;0.527;344720.0;0.682;0.116;0.194;-6.5710000000000015;0.0609;77.766;0.7440000000000001;0.0;3;1;2
13200;['hip pop', 'miami hip hop'];Kat Dahlia;0.1369999999999999;0.632;202667.0;0.638;0.0;0.125;-6.731;0.0505;121.868;0.574;68.0;7;1;2
13201;['dance pop', 'post-teen pop'];Kat Deluna;0.0609666666666666;0.7959999999999999;207484.33333333328;0.6646666666666666;3.704333333333333e-05;0.191;-5.467666666666666;0.0507;118.354;0.3883333333333333;54.0;9;1;3
13202;['contemporary vocal jazz', 'jazz pop', 'vocal jazz'];Kat Edmonson;0.8320000000000001;0.718;252200.0;0.304;0.0;0.31;-11.38;0.0331;98.879;0.44;50.0;8;1;2
13205;['reggae rock'];Katastro;0.198;0.81;211209.0;0.76;0.00218;0.292;-5.966;0.0459;121.951;0.5660000000000001;57.0;2;1;2
13206;['folk', 'folk rock', 'traditional folk'];Kate & Anna McGarrigle;0.9153333333333332;0.4753333333333333;174280.0;0.2386666666666667;0.0057837666666666;0.0920333333333333;-13.876;0.0307;118.02033333333333;0.4296666666666665;36.0;3;1;6
13207;['post-teen pop'];Kate Alexa;4.46e-05;0.408;193613.0;0.923;0.00245;0.181;-3.745;0.0472;156.045;0.388;49.0;7;1;2
13208;['art pop', 'art rock', 'baroque pop', 'chamber psych', 'dance pop', 'dance rock', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter'];Kate Bush;0.5637066666666665;0.5082133333333333;225520.82666666663;0.3623213333333334;0.0442746867999999;0.1573600000000001;-14.394653333333329;0.043512;115.1128;0.4616373333333331;37.74666666666667;1;0;150
13210;['anti-folk', 'electropop', 'piano rock'];Kate Nash;0.4285;0.6126666666666667;272675.66666666674;0.5706666666666667;0.0002883333333333;0.1201333333333333;-7.244;0.0430333333333333;94.452;0.614;45.0;11;0;6
13211;['broadway', 'show tunes'];Kate Shindle;0.5015;0.604;253133.5;0.467;0.0001145;0.2827;-10.488;0.4665;140.7095;0.5765;49.5;2;1;2
13212;['torch song'];Kate Smith;0.9235;0.24925;184880.25;0.180325;0.00026819;0.117;-12.354500000000002;0.0329;96.54699999999998;0.240325;29.25;5;1;8
13213;['broadway'];Kate Wetherhead;0.603;0.682;487893.0;0.431;0.0;0.329;-10.636;0.494;133.315;0.71;48.0;5;1;1
13214;['contemporary folk', 'folk', 'traditional folk'];Kate Wolf;0.8640000000000001;0.4;237573.0;0.176;0.0;0.7090000000000001;-15.1;0.0322;132.151;0.409;28.0;11;1;2
13215;['indie cafe pop', 'post-teen pop', 'viral pop'];Katelyn Tarver;0.7340000000000001;0.56;260852.0;0.315;1.26e-06;0.105;-8.532;0.05;78.06;0.138;65.0;10;0;2
13217;['dance pop', 'idol', 'post-teen pop'];Katharine McPhee;0.4022;0.4616;217567.8;0.5471999999999999;1.884e-06;0.08592;-6.618399999999999;0.0488;105.0628;0.2796;49.8;8;1;5
13221;['operatic pop'];Katherine Jenkins;0.963;0.32;230933.0;0.291;0.000457;0.102;-12.972;0.0394;102.281;0.0783;53.0;11;1;1
13222;['modern alternative pop'];Kathleen;0.8690000000000001;0.598;183227.0;0.357;0.0957;0.27;-12.104;0.0492;75.017;0.168;64.0;3;1;2
13223;['classical soprano', 'opera'];Kathleen Battle;0.95925;0.37175;212585.0;0.147225;0.1742490875;0.321;-21.4045;0.037025;107.63262500000002;0.3309374999999999;27.875;4;1;8
13225;['classical contralto'];Kathleen Ferrier;0.97275;0.215;720896.75;0.0985;0.108375;0.119175;-20.3225;0.045675;102.917;0.03775;7.25;5;1;4
13226;['historic piano performance'];Kathleen Long;0.9855;0.2225000000000001;628466.5;0.06015;0.912;0.1083;-26.055;0.03695;106.9725;0.134;0.0;3;1;2
13227;['disney', 'movie tunes'];Kathryn Beaumont;0.9646;0.4803;185997.3;0.21948;0.014591785;0.2137599999999999;-15.2817;0.1322199999999999;105.8131;0.4596;40.9;5;1;10
13228;['vintage hollywood'];Kathryn Grayson;0.9340000000000002;0.3391666666666666;189141.08333333328;0.1400583333333333;0.0149691666666666;0.2071416666666666;-15.432333333333332;0.045475;106.07341666666666;0.238575;8.583333333333334;10;1;12
